relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,direction,usage,layer,analytics_enabled,mention_count,document_count,paragraph_count,category_count,evidence_count,evidence_strength,example_text,example_url
rel_57558c16954c,ent_98280da5b482,三十論,Classic,classic_states_or_mentions_doctrine,经典陈述或提及教义,ent_d3f056613b45,唯識,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,這一期經論介紹，要向各位介紹的是一部唯識的根本論著《唯識三十論》。⟂S⟂此論雖然只有一百二十句的短文，但所含義理豐富，把人的心理變化過程用「八識」來說明，以精闢之喻來闡釋三界唯心、萬法唯識的道理。,https://books.masterhsingyun.org/ArticleDetail/artcle22745
rel_90d013143c4a,ent_0ebc47edc5c5,三寶,DoctrineTerm,concept_defined_as,概念定义为,ent_7218629ab8b8,自性,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,三寶，你不一定要把它看成是供在殿堂的佛像，藏經樓的佛經，或者叢林裡面的教團、僧團，其實三寶就是我們的自性，都是在我們的心中。,https://books.masterhsingyun.org/ArticleDetail/artcle5715
rel_126ba6785b3d,ent_0ebc47edc5c5,三寶,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_3a8696f8c749,佛寶,DoctrineTerm,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,三寶是佛寶、法寶、僧寶。,https://books.masterhsingyun.org/ArticleDetail/artcle7567
rel_a01e02be94f7,ent_0ebc47edc5c5,三寶,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_e148ca0687f4,佛法,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人是宗教的動物，都需要有信仰，因此，選擇正信的宗教很重要。⟂S⟂我們要信仰有歷史考據的，清淨有德的，有能力正派的，這才符合正信。⟂S⟂「信佛法眾行恭敬」，我們可以信仰佛、信仰法、信仰眾，眾就是大眾，如大善知識、父母、師長、僧伽等，我們都應該心存恭敬，對佛教徒而言，就是信仰佛、法、僧三寶。,https://books.masterhsingyun.org/ArticleDetail/artcle14020
rel_e0ff67f2dec4,ent_0ebc47edc5c5,三寶,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_5e903c8a7284,僧伽,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人是宗教的動物，都需要有信仰，因此，選擇正信的宗教很重要。⟂S⟂我們要信仰有歷史考據的，清淨有德的，有能力正派的，這才符合正信。⟂S⟂「信佛法眾行恭敬」，我們可以信仰佛、信仰法、信仰眾，眾就是大眾，如大善知識、父母、師長、僧伽等，我們都應該心存恭敬，對佛教徒而言，就是信仰佛、法、僧三寶。,https://books.masterhsingyun.org/ArticleDetail/artcle14020
rel_d280afe1f8d2,ent_8c2e06b1a094,三無差別,DoctrineTerm,concept_equivalent_to,概念等同或同义,ent_fd85beeca7fa,平等,DoctrineTerm,symmetric,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,正因為他已經了達「心、佛、眾生，三無差別」的平等道理，再也沒有人我、淨穢、男女的妄別，因此能超然不染。,https://books.masterhsingyun.org/ArticleDetail/artcle11681
rel_576020e1d918,ent_8c2e06b1a094,三無差別,DoctrineTerm,concept_has_quality,概念具有属性,ent_07bfbb5e8102,同體平等精神,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,佛陀初成道時，在菩提樹下也說：「大地眾生皆有如來智慧德相。」⟂S⟂這正說明，「心、佛、眾生三無差別」的同體平等精神。,https://books.masterhsingyun.org/ArticleDetail/artcle9304
rel_8ab0417335d3,ent_8c2e06b1a094,三無差別,DoctrineTerm,concept_is_foundation_of,概念构成另一概念或实践的基础,ent_8e5bc1f388e3,一念三千,Concept,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,一念亦稱一心，指心念活動的最短時刻；⟂S⟂三千表示世間與出世間一切善惡、性相等人、物差別的總和。⟂S⟂一念三千是於凡夫當下一念之中，具足三千世間的諸法性相。⟂S⟂蓋天台宗思想，不論三性的有漏無漏，而謂介爾一心即具三千世間的迷悟諸法而無欠缺。⟂S⟂《摩訶止觀》卷五上：「夫一心具十法界，一法界又具十法界、百法界；⟂S⟂一界具三十種世間，百法界即具三千種世間。⟂S⟂此三千在一念心，若無心而已，介爾有心，即具三千，亦不言一心在前，一切法在後，亦不言一切法在前，一心在後。」⟂S⟂考諸吾人於日夜所起的一念心，必屬十法界中的某一法界，如與殺生等瞋恚相應，是地獄界；⟂S⟂若與貪欲相應，是餓鬼界；⟂S⟂若與人倫道德律相應，是人間界；⟂S⟂若與真如法界相應，是佛界。⟂S⟂是故一念與某界相應，此心即在某界，而且此眾生之一念心並非與一切諸法之間有所隔歷，而是互具互融。⟂S⟂因其非孤立，故在一界必具十界。⟂S⟂同時，於此十界又各具十界，而成百界。⟂S⟂此百界復具足十如是（如是相、如是性、如是體、如是力、如是作、如是因、如是緣、如是果、如是報、如是本末究竟等），即成千如，再配以五陰、眾生、國土三世間，即此三千世間具足於一念之中。⟂S⟂一念三千的教義是根據《六十華嚴‧夜摩天宮自在品》的「心佛眾生，三無差別」而來。⟂S⟂初學者根機淺，不宜作高層次的觀法，須由自心觀起，以具體事物為所觀對象，故天台宗立一心三觀之法以為初學入門之機。,https://books.masterhsingyun.org/ArticleDetail/artcle4145
rel_ee7bfc7302fd,ent_8c2e06b1a094,三無差別,DoctrineTerm,concept_is_foundation_of,概念构成另一概念或实践的基础,ent_b2fed7536a6c,人間佛教思想,Concept,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,人間佛教理念來自於佛光山對佛陀一脈相承教法的深刻體證。⟂S⟂星雲大師非常注重從藏經佛典裡披尋人間佛教的經典依據，在《佛教叢書（十）人間佛教》中，收錄有經論及祖師大德法語近百則，為人間佛教的傳承提供經證。⟂S⟂從《華嚴經》和「心、佛、眾生，三無差別」的生佛不二思想和「但願眾生得離苦，不為自己求安樂」的菩薩行，追溯人間佛教思想的基礎；⟂S⟂以《維摩詰經》「心淨國土淨」的思想為據，建構出人間佛教的生活藍圖。⟂S⟂此外，還廣泛拈舉《阿含經》、《大寶積經》、《善生經》、《佛遺教經》、《佛說孛經抄》、《優婆塞戒經》等諸經，作為人間佛教的實踐依據。,https://books.masterhsingyun.org/ArticleDetail/artcle17788
rel_3b9223935c70,ent_8c2e06b1a094,三無差別,DoctrineTerm,doctrinal_entails,义理论证推出,ent_fd85beeca7fa,平等,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,其實，心、佛、眾生三無差別，一切凡夫都具有如來智慧，凡夫與佛，本來平等，所以從這個面向來說，凡夫並非凡夫；⟂S⟂但是因為其一時沉淪不覺，隨逐妄緣，未能了悟生死，所以假名之為凡夫。」,https://books.masterhsingyun.org/ArticleDetail/artcle918
rel_93096e32912d,ent_a9c3d4e6d173,三法印,DoctrineTerm,concept_defined_as,概念定义为,ent_5d4dc6a775ae,空,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,其實，又何必讓時光倒流，過去的現在的都有佛陀的精神，例如原始佛教的三法印就是大乘的空，四聖諦就是四弘誓願。,https://books.masterhsingyun.org/ArticleDetail/artcle7858
rel_d37e06e6ae97,ent_a9c3d4e6d173,三法印,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_058b5793fa49,諸法無我,DoctrineTerm,directed,core_usable,stable_entity_graph,true,3,0,0,0,1,single_article,所謂三法印就是「諸行無常」、「諸法無我」、「涅槃寂靜」。,https://books.masterhsingyun.org/ArticleDetail/artcle5060
rel_aeb5607a90f4,ent_a9c3d4e6d173,三法印,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_8b063c82904b,諸行無常,DoctrineTerm,directed,core_usable,stable_entity_graph,true,5,1,1,1,3,single_article,所謂三法印就是「諸行無常」、「諸法無我」、「涅槃寂靜」。,https://books.masterhsingyun.org/ArticleDetail/artcle5060
rel_72cded074eeb,ent_a9c3d4e6d173,三法印,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_fa4dbf0b45f6,涅槃寂靜,DoctrineTerm,directed,core_usable,stable_entity_graph,true,3,0,0,0,1,single_article,所謂三法印就是「諸行無常」、「諸法無我」、「涅槃寂靜」。,https://books.masterhsingyun.org/ArticleDetail/artcle5060
rel_560ef3e9ec65,ent_7fc265430a46,三聚淨戒,DoctrineTerm,concept_equivalent_to,概念等同或同义,ent_b6a37c43e816,菩薩戒,Concept,symmetric,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,三壇傳戒儀式，一般多就佛殿舉行，若新戒多，於丹墀中舉行亦可。⟂S⟂正中敷一高座，供奉本師釋迦牟尼佛位，左上高座供奉尊證師十方諸佛、羯磨師文殊菩薩、教授師彌勒菩薩及十方諸菩薩位。⟂S⟂右上高座候所請菩薩戒法師。⟂S⟂受戒時鳴鐘集新戒於佛殿，請師入壇儀式與二壇大致相同。⟂S⟂一般於受菩薩戒之前，和尚為已受比丘、比丘尼戒者開示後，即為每人燃香於頂，或三炷，或九炷，或十二炷，稱為燒香疤。⟂S⟂其後，菩薩戒師為眾開導三聚淨戒（即菩薩戒法）：攝律儀戒、攝善法戒、饒益有情戒。⟂S⟂次起座拈香，二阿闍黎同音作梵。⟂S⟂之後，受戒者奉請釋迦如來為得戒和尚，文殊師利菩薩為羯磨阿闍黎，彌勒菩薩為教授阿闍黎，十方一切如來為尊證。⟂S⟂繼之教大眾懺悔三世罪業及發十四大願。⟂S⟂最後依《梵網經》宣說菩薩十重四十八輕戒相（若授在家菩薩，則為六重二十八輕），授受問答之方式與授比丘戒略同。⟂S⟂儀式後，戒師作禮下座，新戒歸堂，三壇結束。⟂S⟂戒期完畢，由傳戒寺院發給戒牒及同戒錄。,https://books.masterhsingyun.org/ArticleDetail/artcle786
rel_458697460ecc,ent_7fc265430a46,三聚淨戒,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_4799c54a7635,攝善法戒,DoctrineTerm,directed,core_usable,stable_entity_graph,true,3,2,2,2,3,multi_article,三聚淨戒包括了攝律儀戒、攝善法戒、饒益有情戒，其中饒益有情戒是屬大乘菩薩戒，所以佛陀在因地時為救五百個商人曾殺一個盜匪，這種為慈悲救人而殺，為饒益有情眾生而殺，不是為嗔而殺，好殺而殺，不是一念之仁，片面之仁所能比擬的。,https://books.masterhsingyun.org/ArticleDetail/artcle7406
rel_a9cb3bd85b9f,ent_7fc265430a46,三聚淨戒,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_02b251ee97af,攝律儀戒,DoctrineTerm,directed,core_usable,stable_entity_graph,true,3,2,2,2,3,multi_article,三聚淨戒包括了攝律儀戒、攝善法戒、饒益有情戒，其中饒益有情戒是屬大乘菩薩戒，所以佛陀在因地時為救五百個商人曾殺一個盜匪，這種為慈悲救人而殺，為饒益有情眾生而殺，不是為嗔而殺，好殺而殺，不是一念之仁，片面之仁所能比擬的。,https://books.masterhsingyun.org/ArticleDetail/artcle7406
rel_bedac0fd4d20,ent_7fc265430a46,三聚淨戒,DoctrineTerm,concept_has_subconcept,概念包含下位概念,ent_4cbb79674ae0,饒益有情戒,DoctrineTerm,directed,core_usable,stable_entity_graph,true,3,2,2,2,3,multi_article,三聚淨戒包括了攝律儀戒、攝善法戒、饒益有情戒，其中饒益有情戒是屬大乘菩薩戒，所以佛陀在因地時為救五百個商人曾殺一個盜匪，這種為慈悲救人而殺，為饒益有情眾生而殺，不是為嗔而殺，好殺而殺，不是一念之仁，片面之仁所能比擬的。,https://books.masterhsingyun.org/ArticleDetail/artcle7406
rel_995642db337e,ent_048bb691ceed,三論宗,SchoolTradition,doctrine_based_on_classic,教义依据经典,ent_f488e42f9741,般若經,Classic,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,據此，三論宗所依據的《般若經》等應屬枝末法輪，不過，依吉藏大師的本意，佛陀於三時皆講大乘，《般若經》屬大乘，所以仍屬根本法輪。,https://books.masterhsingyun.org/ArticleDetail/artcle6837
rel_1e1472b1c5d0,ent_048bb691ceed,三論宗,SchoolTradition,school_has_founder_or_ancestor,宗派具有创始人或祖师,ent_886c87bcb507,鳩摩羅什,BuddhistFigure,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,這三部論典都是鳩摩羅什大師所翻譯，因此中國的三論宗，應以鳩摩羅什大師為初祖。,https://books.masterhsingyun.org/ArticleDetail/artcle3702
rel_b4b7c1443822,ent_048bb691ceed,三論宗,SchoolTradition,school_has_founder_or_ancestor,宗派具有创始人或祖师,ent_c4159a3aa726,吉藏,BuddhistFigure,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,成實學派在梁代一度被稱為「南地成論大乘」，直到隋代吉藏創立三論宗，將《成實論》判為小乘教義，成實派才漸趨衰微。,https://books.masterhsingyun.org/ArticleDetail/artcle8385
rel_5ddfc17bf766,ent_048bb691ceed,三論宗,SchoolTradition,school_teaches_doctrine,宗派主张教义,ent_33d39f9d99a7,中道實相,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,至於日本、朝鮮，由吉藏的弟子慧灌等的弘傳，有相當的發展，尤其在日本奈良時期盛行一時（以後漸次合併於其他各宗派，直至現代），當時專屬寺院有元興寺、大安寺、西大寺、法隆寺等。⟂S⟂在這之前，聖德太子禮請高麗僧惠慈為師，因惠慈為三論學者，太子亦學三論。⟂S⟂三論宗的教義，主要是以破邪顯正，並以八不中道的中道實相來彰顯真理。⟂S⟂三論的「空」，並不是否定現象界的一切假有而說空，而是在萬法常體上，觀察其無自性的空。⟂S⟂諸法因為緣起而有，所以空無自性，是暫時的幻起幻滅。⟂S⟂換句話說，諸法實相，不生不滅。⟂S⟂從暫時存在的現象界則說「緣起」，從本無自性的實相界而說「性空」，因為緣起，才能顯示性空；⟂S⟂因為性空，所以能夠緣起。⟂S⟂也就是說，因為空才能有。⟂S⟂所謂「以有空義故，一切法得成」，空是成就一切萬有的要因。,https://books.masterhsingyun.org/ArticleDetail/artcle16107
